Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,APBI,200,,001,Introduction to Soil Science,Amy Mays;Ethan Vayman;Franco Lopez Campomanes;Freya Lambrecht;Fumika Noguchi;Jordan Kersey;Joseph Crudo;Maja Krzic;Morgan Hamilton,123,68.87804878,17.616397617,96.0,0.0,18,4,7.0,5.0,4,27.0,9.0,8,21,10,10
UBCV,2021,W,APBI,200,,002,Introduction to Soil Science,Amy Mays;Ethan Vayman;Franco Lopez Campomanes;Freya Lambrecht;Fumika Noguchi;Jordan Kersey;Joseph Crudo;Morgan Hamilton;Sandra Brown,133,69.947368421,18.078664719,97.0,0.0,12,9,5.0,9.0,6,13.0,13.0,21,23,13,9
UBCV,2021,W,APBI,200,,OVERALL,Introduction to Soil Science,,256,69.43359375,17.831110849,97.0,0.0,30,13,12.0,14.0,10,40.0,22.0,29,44,23,19
UBCV,2021,W,APBI,210,,001,Vascular Plants,Alberto Bruno Izai Kikuchi;Emily Trudeau;Philippa Stone;Shona Margaret Ellis;Wesley Gerelle,22,73.272727273,9.335961287,90.0,53.0,0,1,0.0,3.0,2,3.0,2.0,5,4,1,1
UBCV,2021,W,APBI,210,,OVERALL,Vascular Plants,,22,73.272727273,9.335961287,90.0,53.0,0,1,0.0,3.0,2,3.0,2.0,5,4,1,1
UBCV,2021,W,APBI,244,,001,Atmospheric Environments,Ian Mckendry,52,75.365384615,12.389161687,94.0,29.0,2,2,0.0,3.0,2,4.0,7.0,6,15,7,4
UBCV,2021,W,APBI,244,,OVERALL,Atmospheric Environments,,52,75.365384615,12.389161687,94.0,29.0,2,2,0.0,3.0,2,4.0,7.0,6,15,7,4
UBCV,2021,W,APBI,260,,001,Agroecology I: Introduction to principles and techniques,Anisha Sandhu;Hafsa Ahmed;Jordan Kersey;Joseph Crudo;Parisa Rinaldi;Paula Resque Porto;Sean Smukler,44,86.590909091,8.667818539,99.0,58.0,0,0,1.0,0.0,1,1.0,1.0,4,6,9,21
UBCV,2021,W,APBI,260,,OVERALL,Agroecology I: Introduction to principles and techniques,,44,86.590909091,8.667818539,99.0,58.0,0,0,1.0,0.0,1,1.0,1.0,4,6,9,21
UBCV,2021,W,APBI,265,,001,Sustainable Agriculture and Food Systems,Delisa Lewis;Raelani Kesler,35,79.571428571,11.306650085,94.0,31.0,1,0,0.0,2.0,1,1.0,1.0,4,14,7,4
UBCV,2021,W,APBI,265,,OVERALL,Sustainable Agriculture and Food Systems,,35,79.571428571,11.306650085,94.0,31.0,1,0,0.0,2.0,1,1.0,1.0,4,14,7,4
UBCV,2021,W,APBI,290,,002,Introductory Topics in Applied Biology,Alexandra Protopopova;Lexis Ly,28,88.75,9.788977172,100.0,56.0,0,0,1.0,0.0,1,0.0,0.0,1,2,4,19
UBCV,2021,W,APBI,290,,OVERALL,Introductory Topics in Applied Biology,,33,88.151515152,9.165564672,100.0,56.0,0,0,1.0,0.0,1,0.0,0.0,1,3,8,19
UBCV,2021,W,APBI,311,,001,"Comparative Cardiovascular, Respiratory and Osmoregulatory Physiology",Benjamin Matthews;Colin Brauner;Derek Somo;Gauthier Monnet,17,77.176470588,9.050105622,87.0,58.0,0,0,1.0,1.0,1,1.0,1.0,3,5,4,0
UBCV,2021,W,APBI,311,,OVERALL,"Comparative Cardiovascular, Respiratory and Osmoregulatory Physiology",,17,77.176470588,9.050105622,87.0,58.0,0,0,1.0,1.0,1,1.0,1.0,3,5,4,0
UBCV,2021,W,APBI,312,,001,Reproductive and Digestive Physiology,Rodrigo Silva Conceicao;Ronaldo Cerri;Sydney Moore,46,87.543478261,4.183069164,95.0,73.0,0,0,0.0,0.0,0,0.0,1.0,1,6,24,14
UBCV,2021,W,APBI,312,,OVERALL,Reproductive and Digestive Physiology,,46,87.543478261,4.183069164,95.0,73.0,0,0,0.0,0.0,0,0.0,1.0,1,6,24,14
UBCV,2021,W,APBI,314,,001,Animals and Society,David Fraser;Emeline Nogues;Joseph Krahn;Kehan Sky Sheng;Marina Von Keyserlingk,96,82.0,9.122557352,95.0,37.0,1,0,1.0,0.0,6,3.0,7.0,7,26,26,19
UBCV,2021,W,APBI,314,,003,Animals and Society,Alain Von Rentzell;Amelia Macrae;Amin Azadian,50,79.72,18.39369901,95.0,0.0,2,0,1.0,0.0,2,2.0,2.0,7,10,10,14
UBCV,2021,W,APBI,314,,OVERALL,Animals and Society,,146,81.219178082,13.039723474,95.0,0.0,3,0,2.0,0.0,8,5.0,9.0,14,36,36,33
UBCV,2021,W,APBI,315,,001,Animal Welfare and the Ethics of Animal Use,Daniel Weary;David Fraser;Elizabeth Russell,59,81.694915254,11.719794981,96.0,24.0,1,0,1.0,2.0,0,4.0,6.0,3,14,14,14
UBCV,2021,W,APBI,315,,OVERALL,Animal Welfare and the Ethics of Animal Use,,59,81.694915254,11.719794981,96.0,24.0,1,0,1.0,2.0,0,4.0,6.0,3,14,14,14
UBCV,2021,W,APBI,316,,001,"Equine Biology, Health and Welfare",Amelia Macrae;Danielle Porritt,40,82.8,15.829540706,93.0,10.0,2,0,0.0,0.0,1,0.0,1.0,2,7,17,10
UBCV,2021,W,APBI,316,,OVERALL,"Equine Biology, Health and Welfare",,40,82.8,15.829540706,93.0,10.0,2,0,0.0,0.0,1,0.0,1.0,2,7,17,10
UBCV,2021,W,APBI,317,,002,Welfare and Ethics of using Animals in Science,Anna Ratuski;Maya Bodnar,49,86.204081633,14.497096824,100.0,10.0,1,0,0.0,0.0,2,3.0,1.0,4,4,5,29
UBCV,2021,W,APBI,317,,OVERALL,Welfare and Ethics of using Animals in Science,,49,86.204081633,14.497096824,100.0,10.0,1,0,0.0,0.0,2,3.0,1.0,4,4,5,29
UBCV,2021,W,APBI,318,,001,Applied Plant Breeding,Andrew Riseman,15,87.266666667,10.780052125,100.0,60.0,0,0,0.0,1.0,0,1.0,0.0,0,2,4,7
UBCV,2021,W,APBI,318,,OVERALL,Applied Plant Breeding,,15,87.266666667,10.780052125,100.0,60.0,0,0,0.0,1.0,0,1.0,0.0,0,2,4,7
UBCV,2021,W,APBI,319,,99C,Aquaculture and the Environment,Paige Adrienne Ackerman,24,82.583333333,18.502447938,99.0,17.0,1,1,1.0,0.0,1,0.0,1.0,1,2,5,11
UBCV,2021,W,APBI,319,,OVERALL,Aquaculture and the Environment,,24,82.583333333,18.502447938,99.0,17.0,1,1,1.0,0.0,1,0.0,1.0,1,2,5,11
UBCV,2021,W,APBI,322,,001,Horticultural Techniques,Allison Mccabe;Vanessa Jones,28,83.035714286,10.358328704,97.0,55.0,0,0,1.0,1.0,0,3.0,2.0,0,4,10,7
UBCV,2021,W,APBI,322,,OVERALL,Horticultural Techniques,,28,83.035714286,10.358328704,97.0,55.0,0,0,1.0,1.0,0,3.0,2.0,0,4,10,7
UBCV,2021,W,APBI,324,,001,Introduction to Seed Plant Taxonomy,Mannfred Boehm;Mikko Paajanen;Quentin Charles Cronk,9,77.0,6.34428877,85.0,67.0,0,0,0.0,0.0,1,1.0,2.0,1,2,2,0
UBCV,2021,W,APBI,324,,OVERALL,Introduction to Seed Plant Taxonomy,,9,77.0,6.34428877,85.0,67.0,0,0,0.0,0.0,1,1.0,2.0,1,2,2,0
UBCV,2021,W,APBI,326,,001,Introductory Plant Pathology,Gurcharn Brar;Jonathan Beutler;Sharandeep Singh,15,84.266666667,7.225615808,93.0,64.0,0,0,0.0,0.0,1,0.0,0.0,1,4,4,5
UBCV,2021,W,APBI,326,,OVERALL,Introductory Plant Pathology,,15,84.266666667,7.225615808,93.0,64.0,0,0,0.0,0.0,1,0.0,0.0,1,4,4,5
UBCV,2021,W,APBI,327,,001,Introduction to Entomology,Jade Sherwood;Jens Johnson;Jens Ulrich;Melissa Platsko;Rhonda Thygesen;Susanne Lavallee;Yasmin Akhtar,23,76.173913043,8.026389282,94.0,64.0,0,0,0.0,0.0,2,4.0,6.0,2,5,3,1
UBCV,2021,W,APBI,327,,OVERALL,Introduction to Entomology,,23,76.173913043,8.026389282,94.0,64.0,0,0,0.0,0.0,2,4.0,6.0,2,5,3,1
UBCV,2021,W,APBI,328,,001,Weed Science,Jennifer Grenz;Vanessa Jones,31,76.935483871,14.646809627,93.0,19.0,1,0,2.0,0.0,3,1.0,5.0,5,3,6,5
UBCV,2021,W,APBI,328,,OVERALL,Weed Science,,31,76.935483871,14.646809627,93.0,19.0,1,0,2.0,0.0,3,1.0,5.0,5,3,6,5
UBCV,2021,W,APBI,342,,001,Soil Biology,Christopher Chanway,12,93.416666667,5.664215156,99.0,82.0,0,0,0.0,0.0,0,0.0,0.0,0,1,2,9
UBCV,2021,W,APBI,342,,OVERALL,Soil Biology,,12,93.416666667,5.664215156,99.0,82.0,0,0,0.0,0.0,0,0.0,0.0,0,1,2,9
UBCV,2021,W,APBI,351,,101,Plant Physiology,Santokh Singh;Shawn Mansfield,12,74.916666667,11.835680518,91.0,52.0,0,1,0.0,1.0,1,1.0,2.0,2,0,3,1
UBCV,2021,W,APBI,351,,OVERALL,Plant Physiology,,12,74.916666667,11.835680518,91.0,52.0,0,1,0.0,1.0,1,1.0,2.0,2,0,3,1
UBCV,2021,W,APBI,360,,001,Agroecology II: Application and analysis,Jens Johnson;Jens Ulrich;Risa Sargent,15,80.133333333,6.300415708,86.0,61.0,0,0,0.0,1.0,0,0.0,1.0,3,8,2,0
UBCV,2021,W,APBI,360,,OVERALL,Agroecology II: Application and analysis,,15,80.133333333,6.300415708,86.0,61.0,0,0,0.0,1.0,0,0.0,1.0,3,8,2,0
UBCV,2021,W,APBI,361,,199,Key Indicators of Agroecosystem Sustainability,Delisa Lewis;Raelani Kesler,39,71.897435897,22.273178196,94.0,0.0,4,1,0.0,1.0,3,3.0,6.0,4,4,10,3
UBCV,2021,W,APBI,361,,OVERALL,Key Indicators of Agroecosystem Sustainability,,39,71.897435897,22.273178196,94.0,0.0,4,1,0.0,1.0,3,3.0,6.0,4,4,10,3
UBCV,2021,W,APBI,398,,001,Research Methods in Applied Biology,Anna Ratuski;Daniel Weary;Marina Von Keyserlingk,26,85.269230769,7.180850603,95.0,65.0,0,0,0.0,0.0,1,1.0,1.0,1,4,11,7
UBCV,2021,W,APBI,398,,OVERALL,Research Methods in Applied Biology,,26,85.269230769,7.180850603,95.0,65.0,0,0,0.0,0.0,1,1.0,1.0,1,4,11,7
UBCV,2021,W,APBI,401,,001,Soil Processes,Julie Wilson;Raelani Kesler;Sandra Brown,22,83.136363636,12.380074061,93.0,31.0,1,0,0.0,0.0,0,0.0,0.0,1,8,6,6
UBCV,2021,W,APBI,401,,OVERALL,Soil Processes,,22,83.136363636,12.380074061,93.0,31.0,1,0,0.0,0.0,0,0.0,0.0,1,8,6,6
UBCV,2021,W,APBI,402,,001,Sustainable Soil Management,Bryan Driscoll;Maja Krzic;Sandra Brown,30,81.933333333,11.965275429,97.0,37.0,1,0,0.0,1.0,0,1.0,3.0,2,8,5,9
UBCV,2021,W,APBI,402,,OVERALL,Sustainable Soil Management,,30,81.933333333,11.965275429,97.0,37.0,1,0,0.0,1.0,0,1.0,3.0,2,8,5,9
UBCV,2021,W,APBI,410,,002,Applied Animal Health and Physiology,Rodrigo Silva Conceicao;Ronaldo Cerri;Sydney Moore,13,91.384615385,2.256046008,94.0,86.0,0,0,0.0,0.0,0,0.0,0.0,0,0,2,11
UBCV,2021,W,APBI,410,,OVERALL,Applied Animal Health and Physiology,,13,91.384615385,2.256046008,94.0,86.0,0,0,0.0,0.0,0,0.0,0.0,0,0,2,11
UBCV,2021,W,APBI,412,,001,Belowground Ecosystems,Susan Grayston,8,77.75,16.166543937,89.0,39.0,1,0,0.0,0.0,0,0.0,0.0,1,3,3,0
UBCV,2021,W,APBI,412,,OVERALL,Belowground Ecosystems,,8,77.75,16.166543937,89.0,39.0,1,0,0.0,0.0,0,0.0,0.0,1,3,3,0
UBCV,2021,W,APBI,413,,001,Stress and Coping in Animals,Kristen Walker;Natalie Butler,47,78.85106383,8.469840929,94.0,57.0,0,0,2.0,1.0,2,4.0,5.0,2,19,10,2
UBCV,2021,W,APBI,413,,OVERALL,Stress and Coping in Animals,,47,78.85106383,8.469840929,94.0,57.0,0,0,2.0,1.0,2,4.0,5.0,2,19,10,2
UBCV,2021,W,APBI,414,,001,Animals and Global Issues,Alexandra Protopopova;Amelia Macrae;Lexis Ly;Sean Graham,22,84.954545455,5.963997323,94.0,70.0,0,0,0.0,0.0,0,2.0,0.0,0,7,8,5
UBCV,2021,W,APBI,414,,OVERALL,Animals and Global Issues,,22,84.954545455,5.963997323,94.0,70.0,0,0,0.0,0.0,0,2.0,0.0,0,7,8,5
UBCV,2021,W,APBI,415,,001,Applied Animal Behaviour,Borbala Foris;Emeline Nogues;Kristen Walker,15,86.533333333,4.627042663,94.0,80.0,0,0,0.0,0.0,0,0.0,0.0,0,5,5,5
UBCV,2021,W,APBI,415,,OVERALL,Applied Animal Behaviour,,15,86.533333333,4.627042663,94.0,80.0,0,0,0.0,0.0,0,0.0,0.0,0,5,5,5
UBCV,2021,W,APBI,416,,001,Compassionate Conservation,Kristen Walker;Paige Gourlay,34,82.264705882,10.751487067,96.0,44.0,1,0,0.0,0.0,1,1.0,7.0,2,7,7,8
UBCV,2021,W,APBI,416,,OVERALL,Compassionate Conservation,,34,82.264705882,10.751487067,96.0,44.0,1,0,0.0,0.0,1,1.0,7.0,2,7,7,8
UBCV,2021,W,APBI,418,,99A,Intensive Fish Production,Paige Adrienne Ackerman,27,71.666666667,18.71856339,94.0,13.0,3,3,0.0,1.0,1,2.0,4.0,3,3,1,6
UBCV,2021,W,APBI,418,,OVERALL,Intensive Fish Production,,27,71.666666667,18.71856339,94.0,13.0,3,3,0.0,1.0,1,2.0,4.0,3,3,1,6
UBCV,2021,W,APBI,419,,99C,Fish Health,Paige Adrienne Ackerman,22,76.863636364,8.849511445,92.0,61.0,0,0,0.0,3.0,1,1.0,4.0,4,4,4,1
UBCV,2021,W,APBI,419,,OVERALL,Fish Health,,22,76.863636364,8.849511445,92.0,61.0,0,0,0.0,3.0,1,1.0,4.0,4,4,4,1
UBCV,2021,W,APBI,423,,001,Ecological Restoration,Cindy Prescott,24,86.291666667,8.589574908,98.0,66.0,0,0,0.0,0.0,2,1.0,0.0,1,2,9,9
UBCV,2021,W,APBI,423,,OVERALL,Ecological Restoration,,24,86.291666667,8.589574908,98.0,66.0,0,0,0.0,0.0,2,1.0,0.0,1,2,9,9
UBCV,2021,W,APBI,428,,99C,Integrated Pest Management,Francisco Gomez Lopez;Yasmin Akhtar,21,79.904761905,13.0533703,90.0,27.0,1,0,0.0,0.0,0,1.0,0.0,3,8,6,2
UBCV,2021,W,APBI,428,,OVERALL,Integrated Pest Management,,21,79.904761905,13.0533703,90.0,27.0,1,0,0.0,0.0,0,1.0,0.0,3,8,6,2
UBCV,2021,W,APBI,442,,001,Wine Grape and Berry Biology,Nikolas Wilson;Simone Castellarin,16,81.8125,6.462391198,93.0,68.0,0,0,0.0,0.0,0,2.0,0.0,3,6,4,1
UBCV,2021,W,APBI,442,,OVERALL,Wine Grape and Berry Biology,,16,81.8125,6.462391198,93.0,68.0,0,0,0.0,0.0,0,2.0,0.0,3,6,4,1
UBCV,2021,W,APBI,444,,001,Agroforestry,Cindy Prescott,32,87.40625,8.37761755,98.0,52.0,0,1,0.0,0.0,0,0.0,1.0,1,4,11,14
UBCV,2021,W,APBI,444,,OVERALL,Agroforestry,,32,87.40625,8.37761755,98.0,52.0,0,1,0.0,0.0,0,0.0,1.0,1,4,11,14
UBCV,2021,W,APBI,460,,001,Agroecology III: Synthesis and evaluation,Andrew Riseman;Yihai Zhao,15,90.333333333,15.48117136,99.0,37.0,1,0,0.0,0.0,0,0.0,0.0,0,0,4,10
UBCV,2021,W,APBI,460,,OVERALL,Agroecology III: Synthesis and evaluation,,15,90.333333333,15.48117136,99.0,37.0,1,0,0.0,0.0,0,0.0,0.0,0,0,4,10
UBCV,2021,W,APBI,490,,002,Advanced Topics in Applied Biology,Alexandra Protopopova;Amin Azadian,30,91.7,5.266353839,98.0,73.0,0,0,0.0,0.0,0,0.0,1.0,1,0.0,5,23
UBCV,2021,W,APBI,490,,003,Advanced Topics in Applied Biology,Juli Carrillo;Rebecca Pain,11,90.454545455,4.480259733,96.0,84.0,0,0,0.0,0.0,0,0.0,0.0,0,2,3,6
UBCV,2021,W,APBI,490,,201,Advanced Topics in Applied Biology,Steven Bristow;Thorsten Knipfer,14,86.571428571,10.703804397,98.0,64.0,0,0,0.0,0.0,1,0.0,2.0,0,1,4,6
UBCV,2021,W,APBI,490,,202,Advanced Topics in Applied Biology,Alex Boo,28,92.357142857,6.105336377,99.0,76.0,0,0,0.0,0.0,0,0.0,0.0,2,1,3,22
UBCV,2021,W,APBI,490,,OVERALL,Advanced Topics in Applied Biology,,83,90.891566265,6.846776076,99.0,64.0,0,0,0.0,0.0,1,0.0,3.0,3,4,15,57
UBCV,2021,W,APBI,495,,001,Human Wildlife Conflict,Kristen Walker;Natalie Butler;Paige Gourlay,17,81.058823529,14.749875373,95.0,40.0,1,1,0.0,0.0,0,1.0,1.0,0,2,8,3
UBCV,2021,W,APBI,495,,OVERALL,Human Wildlife Conflict,,17,81.058823529,14.749875373,95.0,40.0,1,1,0.0,0.0,0,1.0,1.0,0,2,8,3
UBCV,2021,W,APBI,496,B,OVERALL,Applied Animal Biology Practicum,,8,90.375,3.700868624,95.0,83.0,0,0,0.0,0.0,0,0.0,0.0,0,,,
UBCV,2021,W,APPP,501,,101,Project Management and Leadership,Ramon Melser;Stephanie Arbuckle,54,85.333333333,3.08984948,93.0,78.0,0,0,0,0,0,0,0,1.0,21,26,6
UBCV,2021,W,APPP,501,,OVERALL,Project Management and Leadership,,54,85.333333333,3.08984948,93.0,78.0,0,0,0,0,0,0,0,1.0,21,26,6
UBCV,2021,W,APPP,502,,101,Sustainability and Leadership,Justin Bull;Patrick Gregorowicz,57,81.157894737,2.548034773,86.0,72.0,0,0,0,0,0,0,2,5.0,42,8,0
UBCV,2021,W,APPP,502,,102,Sustainability and Leadership,Justin Bull;Patrick Gregorowicz,57,81.01754386,2.279498912,86.0,75.0,0,0,0,0,0,0,1,5.0,44,7,0
UBCV,2021,W,APPP,502,,OVERALL,Sustainability and Leadership,,114,81.087719298,2.407809578,86.0,72.0,0,0,0,0,0,0,3,10.0,86,15,0
UBCV,2021,W,APPP,503,,101,Organizational Leadership,Alex Trisoglio;Amy Stanley;Mehmud Iqbal;Robert Prowse;Shiva Zargar Ershadi,45,80.644444444,2.487747754,85.0,76.0,0,0,0,0,0,0,0,16.0,27,2,0
UBCV,2021,W,APPP,503,,102,Organizational Leadership,Alex Trisoglio;Amy Stanley;Mehmud Iqbal;Shiva Zargar Ershadi,55,82.327272727,2.380900432,87.0,77.0,0,0,0,0,0,0,0,6.0,40,9,0
UBCV,2021,W,APPP,503,,103,Organizational Leadership,Jonathan Blair Evans;Samreit Sekhon;Shiva Zargar Ershadi,54,81.518518519,3.363178757,88.0,73.0,0,0,0,0,0,0,1,14.0,27,12,0
UBCV,2021,W,APPP,503,,OVERALL,Organizational Leadership,,154,81.551948052,2.856118779,88.0,73.0,0,0,0,0,0,0,1,36.0,94,23,0
UBCV,2021,W,APPP,506,C,101,Capstone Project,Sathish Gopalakrishnan,9,84.333333333,5.196152423,90.0,73.0,0,0,0,0,0,0,1,0.0,3,3,2
UBCV,2021,W,APPP,506,C,103,Capstone Project,Seyyed Alireza Bagherzadeh Hosseini;Vladan Prodanovic,19,91.842105263,3.547505507,96.0,80.0,0,0,0,0,0,0,0,0.0,1,2,16
UBCV,2021,W,APPP,506,C,OVERALL,Capstone Project,,28,89.428571429,5.398412465,96.0,73.0,0,0,0,0,0,0,1,0.0,4,5,18
UBCV,2021,W,APPP,506,D,101,Capstone Project,Cheryl Nelms;Ting Ting Grace Sonmezsoy,6,90.333333333,4.546060566,98.0,85.0,0,0,0,0,0,0,0,0.0,0,4,2
UBCV,2021,W,APPP,506,D,OVERALL,Capstone Project,,6,90.333333333,4.546060566,98.0,85.0,0,0,0,0,0,0,0,0.0,0,4,2
UBCV,2021,W,APSC,100,,101,Introduction to Engineering I,Brian Dick;Carol Patricia Jaeger;Chris Mclean;Gabrielle Lam;Jonathan Nakane;Jonathan Verrett;Peter Ostafichuk;Sahar Abouali;Seyed Amir Hossein Hassanpour Matikolaei;Seyyed Alireza Bagherzadeh Hosseini,247,77.210526316,12.176054842,98.0,0.0,8,6.0,3.0,3.0,13,13.0,33.0,36,71,40,21
UBCV,2021,W,APSC,100,,102,Introduction to Engineering I,Brian Dick;Carol Patricia Jaeger;Chris Mclean;Jonathan Nakane;Peter Ostafichuk;Sahar Abouali;Seyed Amir Hossein Hassanpour Matikolaei;Seyyed Alireza Bagherzadeh Hosseini,257,78.431906615,9.30747733,94.0,28.0,7,2.0,2.0,1.0,10,17.0,26.0,50,76,50,16
UBCV,2021,W,APSC,100,,103,Introduction to Engineering I,Brian Dick;Carol Patricia Jaeger;Chris Mclean;Gabrielle Lam;Jonathan Nakane;Jonathan Verrett;Peter Ostafichuk;Sahar Abouali;Seyed Amir Hossein Hassanpour Matikolaei;Seyyed Alireza Bagherzadeh Hosseini,249,77.855421687,9.367237686,97.0,37.0,5,3.0,6.0,3.0,9,17.0,31.0,42,76,37,20
UBCV,2021,W,APSC,100,,104,Introduction to Engineering I,Brian Dick;Carol Patricia Jaeger;Chris Mclean;Gabrielle Lam;Jonathan Nakane;Jonathan Verrett;Peter Ostafichuk;Sahar Abouali;Seyed Amir Hossein Hassanpour Matikolaei;Seyyed Alireza Bagherzadeh Hosseini,264,78.083333333,9.460778886,94.0,0.0,5,0.0,1.0,5.0,16,19.0,37.0,44,73,49,15
UBCV,2021,W,APSC,100,,OVERALL,Introduction to Engineering I,,1017,77.903638151,10.12464428,98.0,0.0,25,11.0,12.0,12.0,48,66.0,127.0,172,296,176,72
UBCV,2021,W,APSC,101,,201,Introduction to Engineering II,Brian Dick;Carol Patricia Jaeger;Chris Mclean;Gabrielle Lam;George Rawlings;Jonathan Nakane;Jonathan Verrett;Peter Ostafichuk;Sahar Abouali;Seyed Amir Hossein Hassanpour Matikolaei;Seyyed Alireza Bagherzadeh Hosseini,259,72.61003861,12.888552384,95.0,12.0,11,10.0,5.0,13.0,24,27.0,46.0,50,40,20,13
UBCV,2021,W,APSC,101,,202,Introduction to Engineering II,Brian Dick;Carol Patricia Jaeger;Chris Mclean;Gabrielle Lam;George Rawlings;Jonathan Nakane;Jonathan Verrett;Peter Ostafichuk;Sahar Abouali;Seyed Amir Hossein Hassanpour Matikolaei;Seyyed Alireza Bagherzadeh Hosseini,171,70.988304094,16.963278091,100.0,0.0,13,8.0,3.0,9.0,7,24.0,32.0,27,20,20,8
UBCV,2021,W,APSC,101,,203,Introduction to Engineering II,Brian Dick;Carol Patricia Jaeger;Chris Mclean;Gabrielle Lam;George Rawlings;Jonathan Nakane;Jonathan Verrett;Peter Ostafichuk;Sahar Abouali;Seyed Amir Hossein Hassanpour Matikolaei;Seyyed Alireza Bagherzadeh Hosseini,233,74.841201717,12.429651087,100.0,0.0,9,8.0,4.0,6.0,16,17.0,41.0,48,43,23,18
UBCV,2021,W,APSC,101,,211,Introduction to Engineering II,Brian Dick;Carol Patricia Jaeger;Chris Mclean;Jonathan Nakane;Jonathan Verrett;Peter Ostafichuk,221,76.185520362,12.207559816,96.0,16.0,8,6.0,1.0,3.0,12,18.0,34.0,52,42,21,24
UBCV,2021,W,APSC,101,,OVERALL,Introduction to Engineering II,,884,73.778280543,13.613020173,100.0,0.0,41,32.0,13.0,31.0,59,86.0,153.0,177,145,84,63
UBCV,2021,W,APSC,160,,101,Introduction to Computation in Engineering Design,Anindya Roy;Atabak Eghbal;Cristian Sorin Grecu;Debasish Mohapatra;Deepansha Chhabra;Erfan Taatizadeh;Joel Ostblom;Jonatan Schroeder;Katelin Fung;Mark Van Genderen;Mazen Abdelfattah;Polina Shopina;Thomas Dykstra;Yu Jia Tian;Zhenchao Ma,317,78.192429022,14.788301679,100.0,33.0,35,1.0,2.0,2.0,7,20.0,41.0,33,59,43,74
UBCV,2021,W,APSC,160,,102,Introduction to Computation in Engineering Design,Cristian Sorin Grecu;Geoffrey Tien;Joel Ostblom,271,78.391143911,14.949859252,100.0,27.0,28,1.0,1.0,1.0,7,18.0,32.0,39,38,42,64
UBCV,2021,W,APSC,160,,202,Introduction to Computation in Engineering Design,Aileen Zhang;Ali Mehrabian;Anindya Roy;Atabak Eghbal;Beibei Xiong;Cristian Sorin Grecu;Dan Jin;Debasish Mohapatra;Deepansha Chhabra;Erfan Taatizadeh;Hamidreza Aftabi;Hendrik Blok;Maia Henriksson-Ward;Mazen Abdelfattah;Meng Wang;Michael Sekatchev;Mohammad Amin Roohi;Seyyed Hosseini;Taeyang Baek;Thomas Dykstra;Yuanpei Gao;Zhenchao Ma,167,80.898203593,15.305182495,100.0,0.0,9,2.0,2.0,5.0,6,9.0,10.0,17,25,25,57
UBCV,2021,W,APSC,160,,204,Introduction to Computation in Engineering Design,Amit Ghimire;Cristian Sorin Grecu;Dan Jin;Dayoung Kim;Debasish Mohapatra;Deepansha Chhabra;Erfan Taatizadeh;Hamidreza Aftabi;Hendrik Blok;Kaushik Kolla;Kieran Weaver;Mazen Abdelfattah;Michael Sekatchev;Mohammad Amin Roohi;Zelei Du,193,81.031088083,15.521123622,100.0,15.0,13,0.0,5.0,3.0,4,10.0,11.0,20,30,23,74
UBCV,2021,W,APSC,160,,OVERALL,Introduction to Computation in Engineering Design,,1009,78.736372646,15.932455243,100.0,0.0,96,9.0,12.0,15.0,27,62.0,98.0,110,155,139,286
UBCV,2021,W,APSC,160,,VE1,Introduction to Computation in Engineering Design,Eric Souder;Fraser Pogue;Leo Stocco;Maia Henriksson-Ward;Muchen He;Saloome Motavas;Yuanpei Gao,61,69.918032787,24.019641325,100.0,10.0,11,5.0,2.0,4.0,3,5.0,4.0,1,3,6,17
UBCV,2021,W,APSC,172,,OVERALL,Engineering Analysis I,,61,58.032786885,20.332213532,97.0,13.0,15,12.0,4.0,5.0,5,3.0,1.0,4,7,1,4
UBCV,2021,W,APSC,172,,VE1,Engineering Analysis I,Behzad Zakani;Juan Abello Rubio;Suraj Raktim Kashyap,61,58.032786885,20.332213532,97.0,13.0,15,12.0,4.0,5.0,5,3.0,1.0,4,7,1,4
UBCV,2021,W,APSC,173,,OVERALL,Engineering Analysis II,,46,57.586956522,21.652381021,100.0,4.0,16,5.0,4.0,4.0,1,5.0,2.0,1,2,1,5
UBCV,2021,W,APSC,173,,VE1,Engineering Analysis II,Behzad Zakani;Iraj Dehghan Hamani;Juan Abello Rubio,46,57.586956522,21.652381021,100.0,4.0,16,5.0,4.0,4.0,1,5.0,2.0,1,2,1,5
UBCV,2021,W,APSC,178,,OVERALL,"Electricity, Magnetism, and Waves",,58,74.379310345,19.188654896,98.0,0.0,5,3.0,0.0,2.0,4,6.0,6.0,3,13,3,13
UBCV,2021,W,APSC,178,,VE1,"Electricity, Magnetism, and Waves",Amirali Darbandsari;Fraser Pogue;Hongrong Zhang;Hosna Kazerooni Haghighat;Mohammad Najjarzadegan;Siamak Najarian,58,74.379310345,19.188654896,98.0,0.0,5,3.0,0.0,2.0,4,6.0,6.0,3,13,3,13
UBCV,2021,W,APSC,182,,OVERALL,Matter and Energy I,,61,69.868852459,15.742167798,93.0,28.0,7,3.0,5.0,2.0,8,5.0,5.0,7,6,8,5
